SpeciesID,Type,IsVertibrate,IsMammal,DNAtype,Ncodons,SpeciesName,Domain,Kingdom,Phylum,Class,Order,Family,Genus,RawGenomeKmeans,NMFGenomeKmeans,RawGenomeSpec
53435,bacteria,0,0,0,8507,Treponema paraluiscuniculi,bacteria,bacteria,spirochaetota,spirochaetia,spirochaetales,spirochaetaceae,treponema,3,3,0
164,bacteria,0,0,0,1453,Treponema pectinovorum,bacteria,bacteria,spirochaetota,spirochaetia,spirochaetales,spirochaetaceae,treponema,0,5,1
244312,bacteria,0,0,0,1252,Treponema sp. OMZ 839,bacteria,bacteria,spirochaetota,spirochaetia,spirochaetales,spirochaetaceae,treponema,2,3,1
244313,bacteria,0,0,0,1204,Treponema sp. OMZ 840,bacteria,bacteria,spirochaetota,spirochaetia,spirochaetales,spirochaetaceae,treponema,2,5,1
93173,bacteria,0,0,0,1190,Treponema sp. 'simian isolate',bacteria,bacteria,spirochaetota,spirochaetia,spirochaetales,spirochaetaceae,treponema,3,3,0
69710,bacteria,0,0,0,1251,Treponema vincentii,bacteria,bacteria,spirochaetota,spirochaetia,spirochaetales,treponemataceae,treponema,2,3,1
30494,vertebrate,1,0,0,20313,Triakis scyllium,eukaryota,animalia,chordata,elasmobranchii,carcharhiniformes,triakidae,triakis,3,2,0
30493,vertebrate,1,0,0,1572,Triakis semifasciata,eukaryota,animalia,chordata,elasmobranchii,carcharhiniformes,triakidae,triakis,3,1,0
65344,invertebrate,0,0,0,4992,Triatoma brasiliensis,eukaryota,animalia,arthropoda,insecta,hemiptera,reduviidae,triatoma,0,5,1
30076,invertebrate,0,0,0,31821,Triatoma infestans,eukaryota,animalia,arthropoda,insecta,hemiptera,reduviidae,triatoma,0,5,1
7070,invertebrate,0,0,0,95365,Tribolium castaneum,eukaryota,animalia,arthropoda,insecta,coleoptera,tenebrionidae,tribolium,2,2,1
7071,invertebrate,0,0,0,1231,Tribolium confusum,eukaryota,animalia,arthropoda,insecta,coleoptera,tenebrionidae,tribolium,2,3,1
7072,invertebrate,0,0,0,1058,Tribolium freemani,eukaryota,metazoa,arthropoda,insecta,coleoptera,tenebrionidae,tribolium,2,0,1
151740,vertebrate,1,0,0,3261,Tribolodon hakonensis,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,tribolodon,3,2,0
9778,mammal,1,1,0,1010,Trichechus manatus,eukaryota,animalia,chordata,mammalia,sirenia,trichechidae,trichechus,3,2,0
45882,invertebrate,0,0,0,2177,Trichinella britovi,eukaryota,metazoa,nematoda,enoplea,trichinellida,trichinellidae,trichinella,2,0,1
6335,invertebrate,0,0,0,1919,Trichinella nativa,eukaryota,animalia,nematoda,enoplea,trichinellida,trichinellidae,trichinella,2,5,1
6337,invertebrate,0,0,0,4476,Trichinella pseudospiralis,eukaryota,animalia,nematoda,enoplea,trichinellida,trichinellidae,trichinella,0,0,1
6334,invertebrate,0,0,0,24662,Trichinella spiralis,eukaryota,animalia,nematoda,enoplea,trichinellida,trichinellidae,trichinella,0,0,1
157069,invertebrate,0,0,0,2403,Trichobilharzia regenti,eukaryota,animalia,platyhelminthes,trematoda,diplostomida,schistosomatidae,trichobilharzia,2,0,1
101201,plant,0,0,0,3263,Trichoderma asperellum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,hypocreaceae,trichoderma,3,3,0
63577,plant,0,0,0,19530,Trichoderma atroviride,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,hypocreaceae,trichoderma,3,2,0
49224,plant,0,0,0,1801,Trichoderma hamatum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,hypocreaceae,trichoderma,3,3,0
5548,plant,0,0,0,1167,Trichoderma longibrachiatum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,hypocreaceae,trichoderma,3,1,0
5547,plant,0,0,0,12283,Trichoderma viride,,fungi,ascomycota,sordariomycetes,hypocreales,hypocreaceae,trichoderma,3,3,0
203124,bacteria,0,0,0,1555193,Trichodesmium erythraeum IMS101,bacteria,bacteria,cyanobacteria,cyanophyceae,oscillatoriales,microcoleaceae,trichodesmium,0,5,1
104582,bacteria,0,0,0,1236,Trichodesmium sp. WH 9601,bacteria,bacteria,cyanobacteria,cyanophyceae,oscillatoriales,microcoleaceae,trichodesmium,0,0,1
96903,vertebrate,1,0,0,1190,Trichogaster trichopterus,,animalia,chordata,actinopterygii,perciformes,osphronemidae,trichogaster,3,2,0
40145,plant,0,0,0,5277,Tricholoma matsutake,eukaryota,fungi,basidiomycota,agaricomycetes,agaricales,tricholomataceae,tricholoma,3,3,0
38292,invertebrate,0,0,0,1440,Trichomegalosphys pubescens,eukaryota,metazoa,arthropoda,insecta,diptera,sciaridae,trichomegalosphys,2,5,1
5722,invertebrate,0,0,0,65401,Trichomonas vaginalis,eukaryota,protozoa,metamonada,trichomonadea,trichomonadida,trichomonadidae,trichomonas,2,0,1
63628,invertebrate,0,0,0,1744,Trichonympha agilis,eukaryota,protozoa,metamonada,trichonymphea,trichomonadida,trichonymphidae,trichonympha,0,5,1
5551,plant,0,0,0,29874,Trichophyton rubrum,eukaryota,fungi,ascomycota,eurotiomycetes,onygenales,arthrodermataceae,trichophyton,3,2,0
34387,plant,0,0,0,1359,Trichophyton tonsurans,eukaryota,fungi,ascomycota,eurotiomycetes,onygenales,arthrodermataceae,trichophyton,3,4,0
63417,plant,0,0,0,3087,Trichophyton verrucosum,eukaryota,fungi,ascomycota,eurotiomycetes,onygenales,arthrodermataceae,trichophyton,3,2,0
10228,invertebrate,0,0,0,3949,Trichoplax adhaerens,eukaryota,animalia,placozoa,uniplacotomia,trichoplacea,trichoplacidae,trichoplax,0,0,1
7111,invertebrate,0,0,0,25203,Trichoplusia ni,eukaryota,animalia,arthropoda,insecta,lepidoptera,noctuidae,trichoplusia,3,2,0
3677,plant,0,0,0,2644,Trichosanthes kirilowii,eukaryota,plantae,tracheophyta,magnoliopsida,cucurbitales,cucurbitaceae,trichosanthes,2,2,1
5554,plant,0,0,0,2635,Trichosporon cutaneum,eukaryota,fungi,basidiomycota,tremellomycetes,trichosporonales,trichosporonaceae,trichosporon,1,1,0
6319,invertebrate,0,0,0,1637,Trichostrongylus colubriformis,eukaryota,animalia,nematoda,chromadorea,rhabditida,trichostrongylidae,trichostrongylus,2,0,1
40352,invertebrate,0,0,0,2733,Trichostrongylus vitrinus,eukaryota,animalia,nematoda,chromadorea,rhabditida,trichostrongylidae,trichostrongylus,2,0,1
9337,mammal,1,1,0,16583,Trichosurus vulpecula,eukaryota,animalia,chordata,mammalia,diprotodontia,phalangeridae,trichosurus,3,3,1
36087,invertebrate,0,0,0,1903,Trichuris trichiura,eukaryota,animalia,nematoda,enoplea,trichinellida,trichuridae,trichuris,2,0,1
57577,plant,0,0,0,54983,Trifolium pratense,eukaryota,plantae,tracheophyta,magnoliopsida,fabales,fabaceae,trifolium,2,5,1
3899,plant,0,0,0,7905,Trifolium repens,eukaryota,plantae,tracheophyta,magnoliopsida,fabales,fabaceae,trifolium,2,0,1
3900,plant,0,0,0,1896,Trifolium subterraneum,eukaryota,plantae,tracheophyta,magnoliopsida,fabales,fabaceae,trifolium,2,0,1
342808,invertebrate,0,0,0,3985,Trimastix pyriformis,,,,,,trimastigidae,trimastix,1,4,0
88087,vertebrate,1,0,0,9694,Trimeresurus flavoviridis,,animalia,chordata,reptilia,squamata,viperidae,protobothrops,2,5,1
8767,vertebrate,1,0,0,3207,Trimeresurus gramineus,eukaryota,animalia,chordata,reptilia,squamata,viperidae,trimeresurus,2,2,1
135726,vertebrate,1,0,0,2237,Trimeresurus jerdonii,,animalia,chordata,reptilia,squamata,viperidae,protobothrops,2,5,1
6141,invertebrate,0,0,0,2187,Tripedalia cystophora,eukaryota,animalia,cnidaria,cubozoa,carybdeida,tripedaliidae,tripedalia,3,2,0
64093,plant,0,0,0,2728,Triphysaria versicolor,eukaryota,plantae,tracheophyta,magnoliopsida,lamiales,orobanchaceae,triphysaria,2,2,1
7673,invertebrate,0,0,0,11991,Tripneustes gratilla,eukaryota,animalia,echinodermata,echinoidea,camarodonta,toxopneustidae,tripneustes,3,2,0
4563,plant,0,0,0,1662,Tripsacum dactyloides,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,tripsacum,1,1,0
4565,plant,0,0,0,682204,Triticum aestivum,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,3,2,0
58933,plant,0,0,0,3062,Triticum aestivum subsp. spelta,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,3,1,0
77604,plant,0,0,0,1791,Triticum aestivum subsp. sphaerococcum,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,2,3,1
4568,plant,0,0,0,50506,Triticum monococcum,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,3,2,0
52163,plant,0,0,0,6279,Triticum monococcum subsp. aegilopoides,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,3,2,1
408188,plant,0,0,0,2065,Triticum monococcum subsp. monococcum,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,2,5,1
4569,plant,0,0,0,1361,Triticum sp.,eukaryota,plantae,tracheophyta,magnoliopsida,poales,poaceae,triticum,3,1,0
4570,plant,0,0,0,1276,Triticum timopheevii,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,2,3,1
4571,plant,0,0,0,27145,Triticum turgidum,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,3,2,0
85692,plant,0,0,0,10325,Triticum turgidum subsp. dicoccoides,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,3,3,0
49225,plant,0,0,0,1071,Triticum turgidum subsp. dicoccum,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,1,1,0
4567,plant,0,0,0,17217,Triticum turgidum subsp. durum,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,3,1,0
77606,plant,0,0,0,1000,Triticum turgidum subsp. polonicum,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,3,1,0
4572,plant,0,0,0,6075,Triticum urartu,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,triticum,3,3,0
5724,invertebrate,0,0,0,7812,Tritrichomonas foetus,eukaryota,protozoa,metamonada,trichomonadea,tritrichomonadida,tritrichomonadidae,tritrichomonas,2,5,1
8326,vertebrate,1,0,0,1409,Triturus carnifex,eukaryota,animalia,chordata,amphibia,caudata,salamandridae,triturus,2,0,1
4407,plant,0,0,0,1521,Trochodendron aralioides,eukaryota,plantae,tracheophyta,magnoliopsida,trochodendrales,trochodendraceae,trochodendron,2,2,1
4020,plant,0,0,0,8076,Tropaeolum majus,eukaryota,plantae,tracheophyta,magnoliopsida,brassicales,tropaeolaceae,tropaeolum,2,2,1
2039,bacteria,0,0,0,3739,Tropheryma whipplei,bacteria,bacteria,actinobacteria,actinomycetes,micrococcales,cellulomonadaceae,tropheryma,2,5,1
203267,bacteria,0,0,0,266294,Tropheryma whipplei str. Twist,bacteria,bacteria,actinobacteria,actinomycetes,micrococcales,cellulomonadaceae,tropheryma,2,5,1
218496,bacteria,0,0,0,261028,Tropheryma whipplei TW08/27,bacteria,bacteria,actinobacteria,actinomycetes,micrococcales,cellulomonadaceae,tropheryma,2,5,1
8148,vertebrate,1,0,0,2191,Tropheus duboisi,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,tropheus,3,2,0
100989,vertebrate,1,0,0,5467,Tropidechis carinatus,eukaryota,animalia,chordata,reptilia,squamata,elapidae,tropidechis,2,5,1
5710,invertebrate,0,0,0,3964,Trypanoplasma borreli,eukaryota,,euglenozoa,kinetoplastea,parabodonida,bodonidae,trypanoplasma,3,2,0
5691,invertebrate,0,0,0,2630521,Trypanosoma brucei,eukaryota,protozoa,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,2,2,1
5702,invertebrate,0,0,0,77515,Trypanosoma brucei brucei,eukaryota,protozoa,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,2,2,1
31285,invertebrate,0,0,0,10772,Trypanosoma brucei gambiense,eukaryota,protozoa,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,2,2,1
31286,invertebrate,0,0,0,24757,Trypanosoma brucei rhodesiense,eukaryota,protozoa,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,2,2,1
185431,invertebrate,0,0,0,3353,Trypanosoma brucei TREU927,eukaryota,protozoa,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,2,3,1
38249,invertebrate,0,0,0,1812,Trypanosoma carassii,eukaryota,,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,3,3,1
5692,invertebrate,0,0,0,16775,Trypanosoma congolense,eukaryota,,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,3,2,0
5693,invertebrate,0,0,0,340537,Trypanosoma cruzi,eukaryota,protozoa,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,3,2,0
353153,invertebrate,0,0,0,15153,Trypanosoma cruzi strain CL Brener,eukaryota,protozoa,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,3,2,0
5694,invertebrate,0,0,0,20750,Trypanosoma equiperdum,eukaryota,protozoa,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,2,5,1
5697,invertebrate,0,0,0,22307,Trypanosoma evansi,eukaryota,protozoa,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,2,3,1
5698,invertebrate,0,0,0,8223,Trypanosoma rangeli,eukaryota,protozoa,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,3,4,0
5699,invertebrate,0,0,0,2443,Trypanosoma vivax,eukaryota,protozoa,euglenozoa,kinetoplastea,trypanosomatida,trypanosomatidae,trypanosoma,3,2,0
3359,plant,0,0,0,3119,Tsuga heterophylla,eukaryota,plantae,tracheophyta,pinopsida,pinales,pinaceae,tsuga,2,5,1
42251,plant,0,0,0,14501,Tuber borchii,eukaryota,fungi,ascomycota,pezizomycetes,pezizales,tuberaceae,tuber,2,2,1
42249,plant,0,0,0,1537,Tuber magnatum,eukaryota,fungi,ascomycota,pezizomycetes,pezizales,tuberaceae,tuber,3,2,0
39416,plant,0,0,0,2111,Tuber melanosporum,eukaryota,fungi,ascomycota,pezizomycetes,pezizales,tuberaceae,tuber,2,5,1
6386,invertebrate,0,0,0,1497,Tubifex tubifex,eukaryota,animalia,annelida,clitellata,tubificida,naididae,tubifex,3,1,0
13306,plant,0,0,0,6809,Tulipa gesneriana,eukaryota,plantae,tracheophyta,liliopsida,liliales,liliaceae,tulipa,3,2,0
37347,mammal,1,1,0,6678,Tupaia belangeri,eukaryota,animalia,chordata,mammalia,scandentia,tupaiidae,tupaia,3,3,0
246437,mammal,1,1,0,2158,Tupaia chinensis,eukaryota,metazoa,chordata,mammalia,scandentia,tupaiidae,tupaia,3,2,0
9395,mammal,1,1,0,4697,Tupaia glis,eukaryota,animalia,chordata,mammalia,scandentia,tupaiidae,tupaia,3,3,0
218843,plant,0,0,0,1331,Turnera subulata,eukaryota,plantae,tracheophyta,magnoliopsida,malpighiales,passifloraceae,turnera,2,5,1
63678,plant,0,0,0,1511,Turritis glabra,eukaryota,plantae,tracheophyta,magnoliopsida,brassicales,brassicaceae,turritis,2,2,1
9739,mammal,1,1,0,6771,Tursiops truncatus,eukaryota,animalia,chordata,mammalia,cetacea,delphinidae,tursiops,3,2,0
8456,vertebrate,1,0,0,2118,Typhlonectes natans,eukaryota,animalia,chordata,amphibia,gymnophiona,typhlonectidae,typhlonectes,3,3,0
69361,plant,0,0,0,1708,Typhula ishikariensis,eukaryota,fungi,basidiomycota,agaricomycetes,agaricales,typhulaceae,typhula,3,3,0
321408,vertebrate,1,0,0,1044,Tyrannochromis maculatus,eukaryota,metazoa,chordata,actinopteri,cichliformes,cichlidae,tyrannochromis,3,4,0
111617,plant,0,0,0,1451,Ulva fasciata,eukaryota,plantae,chlorophyta,ulvophyceae,ulvales,ulvaceae,ulva,3,4,0
3120,plant,0,0,0,2879,Ulva pertusa,eukaryota,plantae,chlorophyta,ulvophyceae,ulvales,ulvaceae,ulva,3,2,0
91625,plant,0,0,0,1317,Umbelopsis isabellina,eukaryota,fungi,mucoromycota,umbelopsidomycetes,umbelopsidales,umbelopsidaceae,umbelopsis,3,2,0
134821,bacteria,0,0,0,3472,Ureaplasma parvum,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
95656,bacteria,0,0,0,2117,Ureaplasma parvum serovar 1,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
95668,bacteria,0,0,0,2117,Ureaplasma parvum serovar 14,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
273119,bacteria,0,0,0,228328,Ureaplasma parvum serovar 3 str. ATCC 700970,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,5,1
95660,bacteria,0,0,0,2117,Ureaplasma parvum serovar 6,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
95664,bacteria,0,0,0,2117,Ureaplasma urealyticum serovar 10,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
95665,bacteria,0,0,0,2117,Ureaplasma urealyticum serovar 11,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
95666,bacteria,0,0,0,2117,Ureaplasma urealyticum serovar 12,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
95667,bacteria,0,0,0,2117,Ureaplasma urealyticum serovar 13,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
95657,bacteria,0,0,0,2117,Ureaplasma urealyticum serovar 2,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
95658,bacteria,0,0,0,2117,Ureaplasma urealyticum serovar 4,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
95659,bacteria,0,0,0,2117,Ureaplasma urealyticum serovar 5,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
95661,bacteria,0,0,0,2117,Ureaplasma urealyticum serovar 7,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
95662,bacteria,0,0,0,2117,Ureaplasma urealyticum serovar 8,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
95663,bacteria,0,0,0,2117,Ureaplasma urealyticum serovar 9,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,ureaplasma,0,0,1
6431,invertebrate,0,0,0,6376,Urechis caupo,eukaryota,animalia,annelida,polychaeta,echiuroidea,urechidae,urechis,3,2,0
6432,invertebrate,0,0,0,1108,Urechis unicinctus,eukaryota,animalia,annelida,polychaeta,echiuroidea,urechidae,urechis,2,4,1
37563,plant,0,0,0,1709,Urochloa panicoides,eukaryota,plantae,tracheophyta,liliopsida,poales,poaceae,urochloa,1,1,0
232233,invertebrate,0,0,0,3349,Uroleptus sp. WJC-2003,eukaryota,chromista,ciliophora,spirotrichea,urostylida,urostylidae,uroleptus,2,0,1
55588,plant,0,0,0,7794,Uromyces viciae-fabae,,fungi,basidiomycota,pucciniomycetes,pucciniales,pucciniaceae,uromyces,2,0,1
57509,invertebrate,0,0,0,4314,Urostyla grandis,eukaryota,chromista,ciliophora,spirotrichea,urostylida,urostylidae,urostyla,2,0,1
3501,plant,0,0,0,1422,Urtica dioica,eukaryota,plantae,tracheophyta,magnoliopsida,rosales,urticaceae,urtica,3,3,0
120017,plant,0,0,0,34429,Ustilago hordei,eukaryota,fungi,basidiomycota,ustilaginomycetes,ustilaginales,ustilaginaceae,ustilago,3,2,0
5270,plant,0,0,0,122561,Ustilago maydis,eukaryota,fungi,basidiomycota,ustilaginomycetes,ustilaginales,ustilaginaceae,ustilago,3,2,0
43653,vertebrate,1,0,0,7326,Uta stansburiana,eukaryota,animalia,chordata,reptilia,squamata,phrynosomatidae,uta,3,4,1
39387,plant,0,0,0,1240,Vaccaria hispanica,,plantae,tracheophyta,magnoliopsida,caryophyllales,caryophyllaceae,vaccaria,2,2,1
6039,invertebrate,0,0,0,2184,Vairimorpha necatrix,eukaryota,protozoa,microsporidia,microsporea,meiodihaplophasida,burenellidae,vairimorpha,0,0,1
62345,plant,0,0,0,1512,Vallisneria natans,eukaryota,plantae,tracheophyta,liliopsida,alismatales,hydrocharitaceae,vallisneria,2,5,1
36033,plant,0,0,0,6802,Vanderwaltozyma polyspora,eukaryota,fungi,ascomycota,saccharomycetes,saccharomycetales,saccharomycetaceae,vanderwaltozyma,0,5,1
51239,plant,0,0,0,3002,Vanilla planifolia,eukaryota,plantae,tracheophyta,liliopsida,asparagales,orchidaceae,vanilla,2,2,1
6674,invertebrate,0,0,0,1112,Vargula hilgendorfii,eukaryota,animalia,arthropoda,ostracoda,myodocopida,cypridinidae,vargula,2,5,1
160766,vertebrate,1,0,0,1785,Varicorhinus barbatulus,,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,varicorhinus,3,4,0
34073,bacteria,0,0,0,4753,Variovorax paradoxus,bacteria,bacteria,proteobacteria,betaproteobacteria,burkholderiales,comamonadaceae,variovorax,1,1,0
218557,bacteria,0,0,0,2235,Variovorax sp. Pal2,bacteria,bacteria,proteobacteria,betaproteobacteria,burkholderiales,comamonadaceae,variovorax,1,6,0
109461,invertebrate,0,0,0,2216,Varroa destructor,eukaryota,animalia,arthropoda,arachnida,mesostigmata,varroidae,varroa,3,4,0
109269,plant,0,0,0,1007,Vaucheria litorea,eukaryota,chromista,ochrophyta,xanthophyceae,vaucheriales,vaucheriaceae,vaucheria,3,2,0
32260,invertebrate,0,0,0,2415,Venturia canescens,eukaryota,animalia,arthropoda,insecta,hymenoptera,ichneumonidae,venturia,2,5,1
5025,plant,0,0,0,8436,Venturia inaequalis,eukaryota,fungi,ascomycota,dothideomycetes,venturiales,venturiaceae,venturia,3,2,0
98923,vertebrate,1,0,0,5800,Verasper moseri,eukaryota,animalia,chordata,actinopterygii,pleuronectiformes,pleuronectidae,verasper,3,2,0
76714,plant,0,0,0,6090,Verbena x hybrida,,plantae,tracheophyta,magnoliopsida,lamiales,verbenaceae,verbena,2,2,1
391735,bacteria,0,0,0,1660741,Verminephrobacter eiseniae EF01-2,bacteria,bacteria,proteobacteria,betaproteobacteria,burkholderiales,comamonadaceae,verminephrobacter,1,6,0
73154,plant,0,0,0,5545,Vernicia fordii,eukaryota,plantae,tracheophyta,magnoliopsida,malpighiales,euphorbiaceae,vernicia,2,5,1
27337,plant,0,0,0,4781,Verticillium dahliae,eukaryota,fungi,ascomycota,sordariomycetes,glomerellales,plectosphaerellaceae,verticillium,1,3,0
93591,plant,0,0,0,2094,Verticillium fungicola,,fungi,ascomycota,sordariomycetes,hypocreales,cordycipitaceae,verticillium,3,2,0
7454,invertebrate,0,0,0,1237,Vespula vulgaris,eukaryota,animalia,arthropoda,insecta,hymenoptera,vespidae,vespula,2,5,1
664,bacteria,0,0,0,28380,Vibrio alginolyticus,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,0,1
314292,bacteria,0,0,0,1336,Vibrio angustum S14,,,,,,,,0,0,1
680,bacteria,0,0,0,1257,Vibrio campbellii,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,5,1
666,bacteria,0,0,0,267165,Vibrio cholerae,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,0,1
44104,bacteria,0,0,0,1280,Vibrio cholerae 569B,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,5,1
376726,bacteria,0,0,0,7590,Vibrio cholerae bv. albensis,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,0,1
345072,bacteria,0,0,0,5364,Vibrio cholerae MO10,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,3,3,0
66861,bacteria,0,0,0,7492,Vibrio cholerae non-O1,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,0,1
156539,bacteria,0,0,0,17591,Vibrio cholerae non-O1/non-O139,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,5,1
127906,bacteria,0,0,0,2395,Vibrio cholerae O1,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,5,1
686,bacteria,0,0,0,2038,Vibrio cholerae O1 biovar eltor,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,5,1
243277,bacteria,0,0,0,1166034,Vibrio cholerae O1 biovar eltor str. N16961,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,0,1
45888,bacteria,0,0,0,2335,Vibrio cholerae O139,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,5,1
185332,bacteria,0,0,0,7628,Vibrio cholerae O37,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,0,5,1
345073,bacteria,0,0,0,1223080,Vibrio cholerae O395,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,0,1
668,bacteria,0,0,0,32045,Vibrio fischeri,,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,aliivibrio,0,0,1
312309,bacteria,0,0,0,1246370,Vibrio fischeri ES114,,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,aliivibrio,0,0,1
676,bacteria,0,0,0,6805,Vibrio fluvialis,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,2,1
29494,bacteria,0,0,0,2190,Vibrio furnissii,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,0,1
71388,bacteria,0,0,0,1128,Vibrio halioticoli,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,5,1
669,bacteria,0,0,0,31351,Vibrio harveyi,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,0,1
28172,bacteria,0,0,0,5071,Vibrio metschnikovii,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,0,5,1
674,bacteria,0,0,0,11563,Vibrio mimicus,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,5,1
670,bacteria,0,0,0,86498,Vibrio parahaemolyticus,bacteria,bacteria,proteobacteria,gammaproteobacteria,vibrionales,vibrionaceae,vibrio,2,0,1
238893,bacteria,0,0,0,14954,Vibrio parahaemolyticus phage VP16C,,,,,,,,1,1,0
238892,bacteria,0,0,0,15709,Vibrio parahaemolyticus phage VP16T,,,,,,,,1,1,0
