SpeciesID,Type,IsVertibrate,IsMammal,DNAtype,Ncodons,SpeciesName,Domain,Kingdom,Phylum,Class,Order,Family,Genus,RawMitKmeans,NMFMitKmeans,RawMitSpec,NMFMitSpec
329963,invertebrate,0,0,1,3441, Phanogenia gracilis,eukaryota,animalia,echinodermata,crinoidea,comatulida,comatulidae,phanogenia,0,1,2,0
311497,vertebrate,1,0,1,1745, Pharyngochromis acuticeps,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,pharyngochromis,3,3,1,0
9293,mammal,1,1,1,2625, Phascogale tapoatafa,eukaryota,animalia,chordata,mammalia,dasyuromorphia,dasyuridae,phascogale,1,3,0,1
38626,mammal,1,1,1,3433, Phascolarctos cinereus,eukaryota,animalia,chordata,mammalia,diprotodontia,phascolarctidae,phascolarctos,1,0,0,1
9295,mammal,1,1,1,1528, Phascolosorex dorsalis,eukaryota,animalia,chordata,mammalia,dasyuromorphia,dasyuridae,phascolosorex,4,0,0,1
3885,plant,0,0,1,1397, Phaseolus vulgaris,eukaryota,plantae,tracheophyta,magnoliopsida,fabales,fabaceae,phaseolus,0,2,1,2
9054,vertebrate,1,0,1,1490, Phasianus colchicus,eukaryota,animalia,chordata,aves,galliformes,phasianidae,phasianus,4,0,0,1
9055,vertebrate,1,0,1,1905, Phasianus versicolor,eukaryota,animalia,chordata,aves,galliformes,phasianidae,phasianus,4,0,0,1
71759,vertebrate,1,0,1,2476, Phenacobius mirabilis,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,phenacobius,3,3,1,0
42486,vertebrate,1,0,1,1841, Phenacogrammus interruptus,eukaryota,animalia,chordata,actinopterygii,characiformes,alestidae,phenacogrammus,3,3,1,0
36667,invertebrate,0,0,1,2244, Philaenus spumarius,eukaryota,animalia,arthropoda,insecta,hemiptera,aphrophoridae,philaenus,2,1,2,0
210165,mammal,1,1,1,4090, Phoca caspica,,animalia,chordata,mammalia,carnivora,phocidae,pusa,1,0,0,1
39088,mammal,1,1,1,4470, Phoca fasciata,eukaryota,animalia,chordata,mammalia,carnivora,phocidae,phoca,1,0,0,1
39089,mammal,1,1,1,5761, Phoca groenlandica,eukaryota,animalia,chordata,mammalia,carnivora,phocidae,pagophilus,1,0,0,1
9718,mammal,1,1,1,5761, Phoca hispida,,animalia,chordata,mammalia,carnivora,phocidae,pusa,1,0,0,1
211011,mammal,1,1,1,1123, Phoca hispida hispida,,animalia,chordata,mammalia,carnivora,phocidae,pusa,1,0,0,1
39090,mammal,1,1,1,7280, Phoca largha,eukaryota,animalia,chordata,mammalia,carnivora,phocidae,phoca,1,0,0,1
9719,mammal,1,1,1,7057, Phoca sibirica,,animalia,chordata,mammalia,carnivora,phocidae,pusa,1,0,0,1
9720,mammal,1,1,1,6665, Phoca vitulina,eukaryota,animalia,chordata,mammalia,carnivora,phocidae,phoca,1,0,0,1
34888,mammal,1,1,1,2741, Phocarctos hookeri,eukaryota,animalia,chordata,mammalia,carnivora,otariidae,phocarctos,1,0,0,1
9742,mammal,1,1,1,3988, Phocoena phocoena,eukaryota,animalia,chordata,mammalia,cetacea,phocoenidae,phocoena,1,0,0,1
9217,vertebrate,1,0,1,1054, Phoenicopterus ruber,eukaryota,animalia,chordata,aves,phoenicopteriformes,phoenicopteridae,phoenicopterus,4,0,0,1
283025,vertebrate,1,0,1,1784, Pholis crassispina,eukaryota,animalia,chordata,actinopterygii,perciformes,pholidae,pholis,3,4,1,2
67897,invertebrate,0,0,1,2703, Phoronis psammophila,eukaryota,animalia,phoronida,not assigned,not assigned,phoronidae,phoronis,0,1,2,0
71760,vertebrate,1,0,1,4716, Phoxinus erythrogaster,,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,phoxinus,3,3,1,1
357291,vertebrate,1,0,1,1782, Phoxinus perenurus mantschuricus,,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,rhynchocypris,3,3,1,0
169291,vertebrate,1,0,1,4169, Phractolaemus ansorgii,eukaryota,animalia,chordata,actinopterygii,gonorynchiformes,phractolaemidae,phractolaemus,1,3,0,1
309714,invertebrate,0,0,1,1100, Phrynus sp. AH-2005,eukaryota,metazoa,arthropoda,arachnida,amblypygi,phrynidae,phrynus,1,4,0,0
270772,mammal,1,1,1,2248, Phyllops falcatus,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,phyllops,1,0,0,1
56435,vertebrate,1,0,1,1143, Phylloscopus proregulus,,animalia,chordata,aves,passeriformes,phylloscopidae,phylloscopus,4,3,0,0
144757,vertebrate,1,0,1,6920, Phylloscopus trochiloides ludlowi,eukaryota,animalia,chordata,aves,passeriformes,phylloscopidae,phylloscopus,0,4,1,0
144760,vertebrate,1,0,1,6401, Phylloscopus trochiloides plumbeitarsus,eukaryota,animalia,chordata,aves,passeriformes,phylloscopidae,phylloscopus,0,4,1,0
144761,vertebrate,1,0,1,3021, Phylloscopus trochiloides trochiloides,eukaryota,animalia,chordata,aves,passeriformes,phylloscopidae,phylloscopus,0,4,1,0
144762,vertebrate,1,0,1,8131, Phylloscopus trochiloides viridanus,eukaryota,animalia,chordata,aves,passeriformes,phylloscopidae,phylloscopus,0,4,1,0
5791,invertebrate,0,0,1,17811, Physarum polycephalum,eukaryota,protozoa,amoebozoa,myxomycetes,physarales,physaraceae,physarum,2,1,2,0
3218,plant,0,0,1,12499, Physcomitrella patens,eukaryota,plantae,bryophyta,bryopsida,funariales,funariaceae,physcomitrella,0,2,1,0
9755,mammal,1,1,1,3441, Physeter catodon,eukaryota,animalia,chordata,mammalia,cetacea,physeteridae,physeter,4,0,0,1
181408,vertebrate,1,0,1,1644, Physiculus japonicus,eukaryota,animalia,chordata,actinopterygii,gadiformes,moridae,physiculus,3,3,1,0
4787,plant,0,0,1,57884, Phytophthora infestans,eukaryota,chromista,oomycota,peronosporea,peronosporales,peronosporaceae,phytophthora,2,1,2,0
4788,plant,0,0,1,1748, Phytophthora megasperma,eukaryota,chromista,oomycota,peronosporea,peronosporales,peronosporaceae,phytophthora,2,1,2,0
164328,plant,0,0,1,9864, Phytophthora ramorum,eukaryota,chromista,oomycota,peronosporomycetes,peronosporales,peronosporaceae,phytophthora,2,1,2,0
67593,plant,0,0,1,10269, Phytophthora sojae,eukaryota,chromista,oomycota,peronosporea,peronosporales,peronosporaceae,phytophthora,2,1,2,0
36015,plant,0,0,1,2112, Pichia kluyveri,eukaryota,fungi,ascomycota,saccharomycetes,saccharomycetales,saccharomycetaceae,pichia,2,1,2,0
51356,vertebrate,1,0,1,1030, Picoides villosus,eukaryota,animalia,chordata,aves,piciformes,picidae,picoides,4,3,0,0
71257,vertebrate,1,0,1,10378, Pimelodella chagresi,eukaryota,animalia,chordata,actinopterygii,siluriformes,heptapteridae,pimelodella,1,4,0,0
285231,vertebrate,1,0,1,1420, Pionopsitta caica,,animalia,chordata,aves,psittaciformes,psittacidae,pionopsitta,4,4,0,0
285232,vertebrate,1,0,1,1133, Pionopsitta haematotis,,animalia,chordata,aves,psittaciformes,psittacidae,pionopsitta,4,4,0,0
285233,vertebrate,1,0,1,2032, Pionopsitta pileata,eukaryota,animalia,chordata,aves,psittaciformes,psittacidae,pionopsitta,4,0,0,1
285234,vertebrate,1,0,1,1134, Pionopsitta pulchra,,animalia,chordata,aves,psittaciformes,psittacidae,pionopsitta,4,4,0,0
285229,vertebrate,1,0,1,3855, Pionopsitta vulturina,,animalia,chordata,aves,psittaciformes,psittacidae,pionopsitta,4,3,0,1
105295,mammal,1,1,1,4271, Pipistrellus abramus,eukaryota,animalia,chordata,mammalia,chiroptera,vespertilionidae,pipistrellus,1,3,0,1
36733,vertebrate,1,0,1,18470, Piranga rubra,eukaryota,animalia,chordata,aves,passeriformes,cardinalidae,piranga,4,0,0,1
7612,invertebrate,0,0,1,3453, Pisaster ochraceus,eukaryota,animalia,echinodermata,asteroidea,forcipulatida,asteriidae,pisaster,0,1,2,0
3888,plant,0,0,1,4212, Pisum sativum,eukaryota,plantae,tracheophyta,magnoliopsida,fabales,fabaceae,pisum,0,2,1,2
344665,invertebrate,0,0,1,1210, Placidina euryanassa,eukaryota,metazoa,arthropoda,insecta,lepidoptera,nymphalidae,placidina,2,1,2,0
6577,invertebrate,0,0,1,3020, Placopecten magellanicus,eukaryota,animalia,mollusca,bivalvia,pectinida,pectinidae,placopecten,0,2,1,2
401703,invertebrate,0,0,1,4874, Placozoan sp. BZ10101,,,,,,,,0,1,2,0
401705,invertebrate,0,0,1,5815, Placozoan sp. BZ2423,,,,,,,,0,1,2,0
401704,invertebrate,0,0,1,6360, Placozoan sp. BZ49,,,,,,,,0,1,2,0
5823,invertebrate,0,0,1,1003, Plasmodium berghei,eukaryota,chromista,apicomplexa,aconoidasida,haemosporida,plasmodiidae,plasmodium,2,1,2,0
186763,invertebrate,0,0,1,92890, Plasmodium falciparum,eukaryota,chromista,apicomplexa,aconoidasida,haemosporida,plasmodiidae,plasmodium,2,1,2,0
5852,invertebrate,0,0,1,1232, Plasmodium knowlesi,eukaryota,,apicomplexa,aconoidasida,haemosporida,plasmodiidae,plasmodium,2,1,2,0
5859,invertebrate,0,0,1,1018, Plasmodium simium,eukaryota,,apicomplexa,aconoidasida,haemosporida,plasmodiidae,plasmodium,2,1,2,0
126793,invertebrate,0,0,1,182655, Plasmodium vivax,eukaryota,,apicomplexa,aconoidasida,haemosporida,plasmodiidae,plasmodium,2,1,2,0
143451,plant,0,0,1,6864, Plasmopara viticola,eukaryota,chromista,oomycota,peronosporea,peronosporales,peronosporaceae,plasmopara,2,1,2,0
259913,vertebrate,1,0,1,33267, Platalea minor,eukaryota,animalia,chordata,aves,pelecaniformes,threskiornithidae,platalea,4,0,0,1
48752,mammal,1,1,1,3231, Platanista minor,eukaryota,animalia,chordata,mammalia,cetacea,platanistidae,platanista,1,0,0,1
143345,vertebrate,1,0,1,1787, Platichthys bicoloratus,,animalia,chordata,actinopterygii,pleuronectiformes,pleuronectidae,platichthys,3,4,1,2
309859,vertebrate,1,0,1,10757, Platycercus zonarius,,animalia,chordata,aves,psittaciformes,psittacidae,platycercus,4,3,0,1
3161,plant,0,0,1,2453, Platymonas subcordiformis,eukaryota,plantae,chlorophyta,prasinophyceae,chlorodendrales,chlorodendraceae,platymonas,0,1,2,0
6359,invertebrate,0,0,1,1380, Platynereis dumerilii,eukaryota,animalia,annelida,polychaeta,phyllodocida,nereididae,platynereis,1,3,2,1
362823,mammal,1,1,1,1815, Platyrrhinus dorsalis,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,platyrrhinus,4,0,0,1
27658,mammal,1,1,1,1431, Platyrrhinus helleri,eukaryota,metazoa,chordata,mammalia,chiroptera,phyllostomidae,platyrrhinus,4,0,0,1
55544,vertebrate,1,0,1,5154, Platysternon megacephalum,eukaryota,animalia,chordata,reptilia,testudines,platysternidae,platysternon,1,0,0,1
170202,vertebrate,1,0,1,1784, Platytroctes apus,eukaryota,animalia,chordata,actinopterygii,osmeriformes,platytroctidae,platytroctes,3,4,1,0
61084,vertebrate,1,0,1,1784, Plecoglossus altivelis,eukaryota,animalia,chordata,actinopterygii,osmeriformes,plecoglossidae,plecoglossus,3,2,1,2
61862,mammal,1,1,1,1398, Plecotus auritus,eukaryota,animalia,chordata,mammalia,chiroptera,vespertilionidae,plecotus,1,0,0,1
160734,vertebrate,1,0,1,2676, Plectropomus leopardus,eukaryota,animalia,chordata,actinopterygii,perciformes,serranidae,plectropomus,3,3,1,1
195321,vertebrate,1,0,1,3117, Plesiobatis daviesi,eukaryota,animalia,chordata,elasmobranchii,myliobatiformes,plesiobatidae,plesiobatis,3,3,1,1
141976,vertebrate,1,0,1,3527, Plethodon cinereus,eukaryota,animalia,chordata,amphibia,caudata,plethodontidae,plethodon,1,3,0,1
46761,vertebrate,1,0,1,1719, Plethodon elongatus,eukaryota,animalia,chordata,amphibia,caudata,plethodontidae,plethodon,1,3,2,1
43042,vertebrate,1,0,1,1388, Plethodon glutinosus,eukaryota,animalia,chordata,amphibia,caudata,plethodontidae,plethodon,1,0,0,1
154587,vertebrate,1,0,1,3155, Plethodon petraeus,eukaryota,animalia,chordata,amphibia,caudata,plethodontidae,plethodon,1,3,0,1
154589,vertebrate,1,0,1,1041, Plethodon serratus,eukaryota,animalia,chordata,amphibia,caudata,plethodontidae,plethodon,1,3,0,1
101504,vertebrate,1,0,1,2094, Pleuragramma antarcticum,,animalia,chordata,actinopterygii,perciformes,nototheniidae,pleuragramma,3,4,1,0
5322,plant,0,0,1,14253, Pleurotus ostreatus,eukaryota,fungi,basidiomycota,agaricomycetes,agaricales,pleurotaceae,pleurotus,2,1,2,0
227228,vertebrate,1,0,1,2905, Pluvianellus socialis,eukaryota,animalia,chordata,aves,charadriiformes,pluvianellidae,pluvianellus,4,0,0,1
64176,vertebrate,1,0,1,3028, Podarcis muralis,eukaryota,animalia,chordata,reptilia,squamata,lacertidae,podarcis,1,3,0,1
65484,vertebrate,1,0,1,2303, Podarcis sicula,,animalia,chordata,reptilia,squamata,lacertidae,podarcis,1,3,0,0
140051,vertebrate,1,0,1,5808, Podarcis vaucheri,eukaryota,animalia,chordata,reptilia,squamata,lacertidae,podarcis,1,0,0,1
345573,vertebrate,1,0,1,3091, Podiceps cristatus,eukaryota,animalia,chordata,aves,podicipediformes,podicipedidae,podiceps,4,0,0,1
5145,plant,0,0,1,13869, Podospora anserina,eukaryota,fungi,ascomycota,sordariomycetes,sordariales,podosporaceae,podospora,2,1,2,0
50589,invertebrate,0,0,1,3732, Podura aquatica,eukaryota,animalia,arthropoda,collembola,poduromorpha,poduridae,podura,0,3,2,0
34783,vertebrate,1,0,1,5264, Poecilia butleri,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poecilia,3,3,0,1
30752,vertebrate,1,0,1,1054, Poecilia caucana,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poecilia,3,3,1,1
48700,vertebrate,1,0,1,1403, Poecilia latipunctata,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poecilia,3,0,0,1
69234,vertebrate,1,0,1,1403, Poecilia picta,,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poecilia,3,3,1,1
8081,vertebrate,1,0,1,1752, Poecilia reticulata,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poecilia,1,3,0,1
188126,vertebrate,1,0,1,1757, Poeciliopsis fasciata,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,3,1,0
119849,vertebrate,1,0,1,2567, Poeciliopsis gracilis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,4,1,0
188127,vertebrate,1,0,1,1782, Poeciliopsis hnilickai,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,4,1,0
188128,vertebrate,1,0,1,4680, Poeciliopsis infans,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,3,1,0
73161,vertebrate,1,0,1,1868, Poeciliopsis monacha,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,4,1,0
197186,vertebrate,1,0,1,4343, Poeciliopsis monacha x P. lucida,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,3,1,0
193140,vertebrate,1,0,1,1458, Poeciliopsis monacha x P. lucida x P. lucida,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,3,1,0
193141,vertebrate,1,0,1,1807, Poeciliopsis monacha x P. lucida x P. viriosa,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,3,1,0
193139,vertebrate,1,0,1,1458, Poeciliopsis monacha x P. monacha x P. lucida,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,3,1,0
73162,vertebrate,1,0,1,2248, Poeciliopsis monacha x Poeciliopsis occidentalis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,4,1,0
68464,vertebrate,1,0,1,3672, Poeciliopsis occidentalis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,3,1,0
188131,vertebrate,1,0,1,1078, Poeciliopsis presidionis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,4,1,0
188132,vertebrate,1,0,1,2184, Poeciliopsis prolifica,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,3,1,1
188136,vertebrate,1,0,1,1838, Poeciliopsis turrubarensis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,4,1,0
188137,vertebrate,1,0,1,1458, Poeciliopsis viriosa,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,poeciliopsis,3,4,1,0
103695,vertebrate,1,0,1,2477, Pogona vitticeps,eukaryota,animalia,chordata,reptilia,squamata,agamidae,pogona,1,0,0,1
228321,vertebrate,1,0,1,7165, Pogonocichla stellata,eukaryota,animalia,chordata,aves,passeriformes,muscicapidae,pogonocichla,4,4,0,0
8060,vertebrate,1,0,1,3821, Pollachius virens,eukaryota,animalia,chordata,actinopterygii,gadiformes,gadidae,pollachius,3,3,1,2
259393,invertebrate,0,0,1,2350, Pollicipes mitella,,animalia,arthropoda,maxillopoda,pedunculata,pollicipedidae,capitulum,0,1,1,0
36137,invertebrate,0,0,1,1584, Pollicipes polymerus,eukaryota,animalia,arthropoda,maxillopoda,pedunculata,pollicipedidae,pollicipes,0,2,2,2
81385,vertebrate,1,0,1,2361, Polymixia japonica,eukaryota,animalia,chordata,actinopterygii,polymixiiformes,polymixiidae,polymixia,3,3,1,0
143326,vertebrate,1,0,1,2133, Polymixia lowei,eukaryota,animalia,chordata,actinopterygii,polymixiiformes,polymixiidae,polymixia,1,3,1,0
7913,vertebrate,1,0,1,7736, Polyodon spathula,eukaryota,animalia,chordata,actinopterygii,acipenseriformes,polyodontidae,polyodon,3,0,1,1
68449,vertebrate,1,0,1,1353, Polypedates megacephalus,eukaryota,animalia,chordata,amphibia,anura,rhacophoridae,polypedates,3,3,1,0
9059,vertebrate,1,0,1,1109, Polyplectron bicalcaratum,eukaryota,animalia,chordata,aves,galliformes,phasianidae,polyplectron,4,0,0,1
49895,vertebrate,1,0,1,4184, Polypterus ornatipinnis,eukaryota,animalia,chordata,actinopterygii,polypteriformes,polypteridae,polypterus,1,3,0,1
178879,vertebrate,1,0,1,1456, Polypterus senegalus senegalus,eukaryota,animalia,chordata,actinopterygii,polypteriformes,polypteridae,polypterus,1,3,1,0
13642,invertebrate,0,0,1,12830, Polysphondylium pallidum,,protozoa,amoebozoa,dictyosteliomycetes,acytosteliales,acytosteliaceae,heterostelium,2,1,2,0
51329,plant,0,0,1,2660, Polytomella parva,eukaryota,plantae,chlorophyta,chlorophyceae,chlamydomonadales,dunaliellaceae,polytomella,0,4,1,0
37502,plant,0,0,1,2066, Polytomella sp. Pringsheim 198.80,eukaryota,plantae,chlorophyta,chlorophyceae,chlamydomonadales,dunaliellaceae,polytomella,3,2,1,2
8182,vertebrate,1,0,1,1047, Pomoxis nigromaculatus,eukaryota,animalia,chordata,actinopterygii,perciformes,centrarchidae,pomoxis,3,3,1,0
9600,primate,1,1,1,2525, Pongo pygmaeus,eukaryota,animalia,chordata,mammalia,primates,hominidae,pongo,4,0,0,1
9601,primate,1,1,1,2067, Pongo pygmaeus abelii,eukaryota,animalia,chordata,mammalia,primates,hominidae,pongo,4,0,0,1
9602,primate,1,1,1,1686, Pongo pygmaeus pygmaeus,eukaryota,animalia,chordata,mammalia,primates,hominidae,pongo,4,3,0,0
48723,mammal,1,1,1,4366, Pontoporia blainvillei,eukaryota,animalia,chordata,mammalia,cetacea,pontoporiidae,pontoporia,1,0,0,1
262771,vertebrate,1,0,1,3585, Porichthys myriaster,eukaryota,animalia,chordata,actinopterygii,batrachoidiformes,batrachoididae,porichthys,3,3,1,1
104760,invertebrate,0,0,1,3944, Porites porites,eukaryota,animalia,cnidaria,anthozoa,scleractinia,poritidae,porites,0,2,1,2
143334,vertebrate,1,0,1,1784, Poromitra oscitans,eukaryota,animalia,chordata,actinopterygii,stephanoberyciformes,melamphaidae,poromitra,3,3,1,0
2787,plant,0,0,1,8639, Porphyra purpurea,eukaryota,plantae,rhodophyta,bangiophyceae,bangiales,bangiaceae,porphyra,0,2,2,2
210409,invertebrate,0,0,1,1037, Portunus trituberculatus,eukaryota,animalia,arthropoda,malacostraca,decapoda,portunidae,portunus,0,1,2,0
9310,mammal,1,1,1,2499, Potorous tridactylus,eukaryota,animalia,chordata,mammalia,diprotodontia,potoroidae,potorous,1,0,0,1
29067,mammal,1,1,1,1941, Potos flavus,eukaryota,animalia,chordata,mammalia,carnivora,procyonidae,potos,1,0,0,1
78451,primate,1,1,1,2585, Presbytis melalophos,eukaryota,animalia,chordata,mammalia,primates,cercopithecidae,presbytis,1,0,0,1
32464,vertebrate,1,0,1,1568, Priapella compressa,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,priapella,3,4,1,0
32465,vertebrate,1,0,1,1825, Priapella intermedia,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,priapella,3,4,1,0
32466,vertebrate,1,0,1,1311, Priapella olmecae,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,priapella,3,4,1,0
371414,vertebrate,1,0,1,1054, Priapichthys annectens,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,priapichthys,3,4,1,0
37621,invertebrate,0,0,1,3200, Priapulus caudatus,eukaryota,animalia,priapulida,priapulimorpha,priapulomorpha,priapulidae,priapulus,2,1,2,0
161217,invertebrate,0,0,1,1295, Primeuchroeus sp. M48,eukaryota,animalia,arthropoda,insecta,hymenoptera,chrysididae,primeuchroeus,2,1,2,0
57432,vertebrate,1,0,1,1072, Priotelus temnurus,eukaryota,animalia,chordata,aves,trogoniformes,trogonidae,priotelus,4,0,0,1
54126,invertebrate,0,0,1,4380, Pristionchus pacificus,eukaryota,animalia,nematoda,chromadorea,rhabditida,diplogastridae,pristionchus,2,2,2,2
9813,mammal,1,1,1,2137, Procavia capensis,eukaryota,animalia,chordata,mammalia,hyracoidea,procaviidae,procavia,1,0,0,1
46542,vertebrate,1,0,1,3168, Procellaria cinerea,eukaryota,animalia,chordata,aves,procellariiformes,procellariidae,procellaria,4,0,0,1
164648,primate,1,1,1,2577, Procolobus badius,,animalia,chordata,mammalia,primates,cercopithecidae,procolobus,1,0,0,1
9654,mammal,1,1,1,12280, Procyon lotor,eukaryota,animalia,chordata,mammalia,carnivora,procyonidae,procyon,1,0,0,1
128105,rodent,1,1,1,6080, Proechimys cayennensis,,animalia,chordata,mammalia,rodentia,echimyidae,proechimys,1,0,0,1
128106,rodent,1,1,1,5700, Proechimys cuvieri,eukaryota,animalia,chordata,mammalia,rodentia,echimyidae,proechimys,1,3,0,1
122226,primate,1,1,1,1245, Propithecus verreauxi coquereli,eukaryota,animalia,chordata,mammalia,primates,indriidae,propithecus,1,3,0,1
122227,primate,1,1,1,1025, Propithecus verreauxi coronatus,eukaryota,animalia,chordata,mammalia,primates,indriidae,propithecus,1,2,0,2
122229,primate,1,1,1,1303, Propithecus verreauxi verreauxi,eukaryota,animalia,chordata,mammalia,primates,indriidae,propithecus,1,2,0,2
182944,vertebrate,1,0,1,2388, Protonotaria citrea,eukaryota,animalia,chordata,aves,passeriformes,parulidae,protonotaria,4,0,0,1
27779,vertebrate,1,0,1,2120, Protopterus dolloi,eukaryota,animalia,chordata,dipneusti,lepidosireniformes,protopteridae,protopterus,3,3,1,0
3111,plant,0,0,1,10212, Prototheca wickerhamii,eukaryota,plantae,chlorophyta,trebouxiophyceae,chlorellales,chlorellaceae,prototheca,2,1,2,0
187444,vertebrate,1,0,1,2121, Prunella montanella,eukaryota,animalia,chordata,aves,passeriformes,prunellidae,prunella,4,0,0,1
80460,vertebrate,1,0,1,6089, Psammodromus algirus,eukaryota,animalia,chordata,reptilia,squamata,lacertidae,psammodromus,1,0,0,1
186236,vertebrate,1,0,1,1041, Psarocolius angustifrons alfredi,eukaryota,animalia,chordata,aves,passeriformes,icteridae,psarocolius,4,3,0,0
186241,vertebrate,1,0,1,1041, Psarocolius decumanus maculosus,eukaryota,animalia,chordata,aves,passeriformes,icteridae,psarocolius,4,3,0,1
61976,vertebrate,1,0,1,2743, Psephurus gladius,eukaryota,animalia,chordata,actinopterygii,acipenseriformes,polyodontidae,psephurus,3,0,1,1
263870,vertebrate,1,0,1,1783, Pseudaspius leptocephalus,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,pseudaspius,3,4,1,2
160070,plant,0,0,1,15914, Pseudendoclonium akinetum,,plantae,chlorophyta,ulvophyceae,ulvales,kornmanniaceae,pseudendoclonium,0,2,1,2
78873,vertebrate,1,0,1,2006, Pseudobagrus tokiensis,,animalia,chordata,actinopterygii,siluriformes,bagridae,pseudobagrus,1,3,0,1
205354,invertebrate,0,0,1,1521, Pseudocarcinus gigas,eukaryota,animalia,arthropoda,malacostraca,decapoda,pseudocarcinidae,pseudocarcinus,2,1,2,0
9333,mammal,1,1,1,2620, Pseudocheirus peregrinus,eukaryota,animalia,chordata,mammalia,diprotodontia,pseudocheiridae,pseudocheirus,1,0,0,1
50812,vertebrate,1,0,1,1047, Pseudocrenilabrus multicolor,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,pseudocrenilabrus,3,3,1,1
245147,vertebrate,1,0,1,3744, Pseudohynobius tsinpaensis,,animalia,chordata,amphibia,caudata,hynobiidae,liua,2,3,2,0
59542,mammal,1,1,1,9427, Pseudois nayaur,eukaryota,animalia,chordata,mammalia,artiodactyla,bovidae,pseudois,4,0,0,1
112503,mammal,1,1,1,1900, Pseudois schaeferi,eukaryota,animalia,chordata,mammalia,artiodactyla,bovidae,pseudois,4,0,0,1
98377,vertebrate,1,0,1,1784, Pseudolabrus sieboldi,eukaryota,animalia,chordata,actinopterygii,perciformes,labridae,pseudolabrus,3,2,1,2
188121,vertebrate,1,0,1,1783, Pseudopoecilia festae,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,pseudopoecilia,3,3,1,0
204379,invertebrate,0,0,1,4006, Pseudopterogorgia bipinnata,,animalia,cnidaria,anthozoa,malacalcyonacea,gorgoniidae,pseudopterogorgia,0,2,2,2
90751,vertebrate,1,0,1,2359, Pseudorasbora pumila,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,pseudorasbora,1,3,0,1
120882,invertebrate,0,0,1,2801, Pseudosquilla ciliata,eukaryota,animalia,arthropoda,malacostraca,stomatopoda,pseudosquillidae,pseudosquilla,0,1,2,0
134762,vertebrate,1,0,1,2915, Pseudotriton ruber,eukaryota,animalia,chordata,amphibia,caudata,plethodontidae,pseudotriton,1,3,2,0
181466,vertebrate,1,0,1,1784, Pterocaesio tile,eukaryota,animalia,chordata,actinopterygii,perciformes,caesionidae,pterocaesio,3,3,1,1
216825,vertebrate,1,0,1,2904, Pterocles namaqua,eukaryota,animalia,chordata,aves,pterocliformes,pteroclidae,pterocles,4,0,0,1
8795,vertebrate,1,0,1,3921, Pterocnemia pennata,eukaryota,animalia,chordata,aves,rheiformes,rheidae,rhea,4,0,1,1
37064,vertebrate,1,0,1,3078, Pterodroma brevirostris,,animalia,chordata,aves,procellariiformes,procellariidae,aphrodroma,4,0,0,1
